2024-05-15 10:55:25,749 INFO    StreamThr :188208 [internal.py:wandb_internal():86] W&B internal server running at pid: 188208, started at: 2024-05-15 10:55:25.746713
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [interfaces.py:finish():202] Joined memory monitor
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [interfaces.py:finish():202] Joined network monitor
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 2
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 3
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send():379] send: stats
2024-05-15 10:55:30,049 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 3
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 3
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 4
2024-05-15 10:55:30,049 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 4
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 4
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 5
2024-05-15 10:55:30,049 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 5
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send():379] send: summary
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 5
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 6
2024-05-15 10:55:30,049 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:30,049 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 6
2024-05-15 10:55:30,049 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,049 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 6
2024-05-15 10:55:30,065 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: status_report
2024-05-15 10:55:30,105 INFO    Thread-16 :188208 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\wandb-summary.json
2024-05-15 10:55:30,132 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 7
2024-05-15 10:55:30,132 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:30,132 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 7
2024-05-15 10:55:30,132 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:30,132 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 7
2024-05-15 10:55:31,075 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-15 10:55:31,106 INFO    Thread-16 :188208 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\config.yaml
2024-05-15 10:55:31,106 INFO    Thread-16 :188208 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\output.log
2024-05-15 10:55:32,271 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 8
2024-05-15 10:55:32,271 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: poll_exit
2024-05-15 10:55:32,271 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:32,271 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 8
2024-05-15 10:55:32,271 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:32,271 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 8
2024-05-15 10:55:32,271 INFO    SenderThread:188208 [job_builder.py:build():281] Attempting to build job artifact
2024-05-15 10:55:32,271 INFO    SenderThread:188208 [job_builder.py:_get_source_type():400] is repo sourced job
2024-05-15 10:55:32,271 INFO    SenderThread:188208 [job_builder.py:build():374] adding wandb-job metadata file
2024-05-15 10:55:32,286 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 9
2024-05-15 10:55:32,286 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:32,286 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 9
2024-05-15 10:55:32,286 DEBUG   SenderThread:188208 [sender.py:send():379] send: artifact
2024-05-15 10:55:32,869 INFO    wandb-upload_0:188208 [upload_job.py:push():86] Skipped uploading C:\Users\marie\AppData\Local\wandb\wandb\artifacts\staging\tmp4kwlc3o2
2024-05-15 10:55:33,099 INFO    wandb-upload_1:188208 [upload_job.py:push():89] Uploaded file C:\Users\marie\AppData\Local\wandb\wandb\artifacts\staging\tmpupgy08la
2024-05-15 10:55:33,115 INFO    Thread-16 :188208 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\output.log
2024-05-15 10:55:33,821 INFO    SenderThread:188208 [sender.py:send_artifact():1475] sent artifact job-https___github.com_BabaSanfour_MFRS.git_models_models_train.py - {'id': 'QXJ0aWZhY3Q6ODM3NTE0MTQ2', 'digest': 'cbe60ae83d710300032ca433809af53f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MjI4OTA0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODM2MTgzNzQ2', 'versionIndex': 10}}, 'version': 'latest'}
2024-05-15 10:55:33,821 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:33,821 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 9
2024-05-15 10:55:33,821 INFO    SenderThread:188208 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():388] scan: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\config.yaml config.yaml
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\output.log output.log
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\requirements.txt requirements.txt
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\wandb-metadata.json wandb-metadata.json
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\wandb-summary.json wandb-summary.json
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 10
2024-05-15 10:55:34,119 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:34,119 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 10
2024-05-15 10:55:34,119 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 10
2024-05-15 10:55:34,119 INFO    SenderThread:188208 [file_pusher.py:finish():159] shutting down file pusher
2024-05-15 10:55:34,360 INFO    wandb-upload_1:188208 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\output.log
2024-05-15 10:55:34,424 INFO    wandb-upload_0:188208 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\config.yaml
2024-05-15 10:55:34,444 INFO    wandb-upload_3:188208 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\wandb-summary.json
2024-05-15 10:55:34,452 INFO    wandb-upload_2:188208 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\files\requirements.txt
2024-05-15 10:55:34,667 INFO    Thread-15 :188208 [sender.py:transition_state():612] send defer: 11
2024-05-15 10:55:34,667 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:34,667 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 11
2024-05-15 10:55:34,667 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:34,667 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 11
2024-05-15 10:55:34,667 INFO    SenderThread:188208 [file_pusher.py:join():164] waiting for file pusher
2024-05-15 10:55:34,667 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 12
2024-05-15 10:55:34,667 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:34,667 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 12
2024-05-15 10:55:34,667 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:34,667 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 12
2024-05-15 10:55:34,667 INFO    SenderThread:188208 [file_stream.py:finish():593] file stream finish called
2024-05-15 10:55:34,761 INFO    SenderThread:188208 [file_stream.py:finish():597] file stream finish is done
2024-05-15 10:55:34,761 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 13
2024-05-15 10:55:34,762 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:34,762 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 13
2024-05-15 10:55:34,762 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:34,762 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 13
2024-05-15 10:55:34,762 INFO    SenderThread:188208 [sender.py:transition_state():612] send defer: 14
2024-05-15 10:55:34,762 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: defer
2024-05-15 10:55:34,762 INFO    HandlerThread:188208 [handler.py:handle_request_defer():170] handle defer: 14
2024-05-15 10:55:34,762 DEBUG   SenderThread:188208 [sender.py:send():379] send: final
2024-05-15 10:55:34,762 DEBUG   SenderThread:188208 [sender.py:send():379] send: footer
2024-05-15 10:55:34,762 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: defer
2024-05-15 10:55:34,762 INFO    SenderThread:188208 [sender.py:send_request_defer():608] handle sender defer: 14
2024-05-15 10:55:34,763 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-15 10:55:34,763 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: server_info
2024-05-15 10:55:34,763 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: get_summary
2024-05-15 10:55:34,763 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: sampled_history
2024-05-15 10:55:34,763 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: job_info
2024-05-15 10:55:34,763 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: poll_exit
2024-05-15 10:55:34,763 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: server_info
2024-05-15 10:55:34,836 DEBUG   SenderThread:188208 [sender.py:send_request():406] send_request: job_info
2024-05-15 10:55:34,836 INFO    MainThread:188208 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2024-05-15 10:55:34,836 INFO    MainThread:188208 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2024-05-15 10:55:34,836 INFO    MainThread:188208 [wandb_run.py:_footer_sync_info():3440] logging synced files
2024-05-15 10:55:34,836 DEBUG   HandlerThread:188208 [handler.py:handle_request():144] handle_request: shutdown
2024-05-15 10:55:34,840 INFO    HandlerThread:188208 [handler.py:finish():861] shutting down handler
2024-05-15 10:55:35,774 INFO    WriterThread:188208 [datastore.py:close():294] close: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240515_105525-zflg58rn\run-zflg58rn.wandb
2024-05-15 10:55:35,836 INFO    SenderThread:188208 [sender.py:finish():1552] shutting down sender
2024-05-15 10:55:35,836 INFO    SenderThread:188208 [file_pusher.py:finish():159] shutting down file pusher
2024-05-15 10:55:35,836 INFO    SenderThread:188208 [file_pusher.py:join():164] waiting for file pusher
