,name,new_id,class
344,043845.jpg,12,1.0
345,047780.jpg,12,0.0
346,047887.jpg,12,2.0
347,049005.jpg,12,0.0
348,050265.jpg,12,0.0
349,054248.jpg,12,2.0
350,055041.jpg,12,0.0
351,061794.jpg,12,2.0
352,064015.jpg,12,2.0
353,065723.jpg,12,0.0
354,082121.jpg,12,0.0
355,098394.jpg,12,0.0
356,106078.jpg,12,0.0
357,110897.jpg,12,0.0
358,112815.jpg,12,0.0
359,120034.jpg,12,0.0
360,122363.jpg,12,0.0
361,125451.jpg,12,0.0
362,127771.jpg,12,0.0
363,145870.jpg,12,0.0
364,000110.jpg,13,1.0
365,007894.jpg,13,0.0
366,029049.jpg,13,1.0
367,036233.jpg,13,1.0
368,040641.jpg,13,0.0
369,044073.jpg,13,1.0
370,049903.jpg,13,2.0
371,050047.jpg,13,0.0
372,056977.jpg,13,2.0
373,061675.jpg,13,0.0
374,063985.jpg,13,2.0
375,068516.jpg,13,2.0
376,074769.jpg,13,0.0
377,082060.jpg,13,0.0
378,082870.jpg,13,1.0
379,091464.jpg,13,2.0
380,093244.jpg,13,0.0
381,094527.jpg,13,0.0
382,096617.jpg,13,0.0
383,096727.jpg,13,0.0
384,101811.jpg,13,0.0
385,102667.jpg,13,0.0
386,104872.jpg,13,0.0
387,106899.jpg,13,0.0
388,117462.jpg,13,0.0
389,134991.jpg,13,0.0
390,139073.jpg,13,0.0
391,160531.jpg,13,0.0
392,000114.jpg,14,0.0
393,000825.jpg,14,1.0
394,009399.jpg,14,1.0
395,011760.jpg,14,0.0
396,012577.jpg,14,1.0
397,022967.jpg,14,0.0
398,023155.jpg,14,0.0
399,033367.jpg,14,1.0
400,035299.jpg,14,0.0
401,038317.jpg,14,2.0
402,054382.jpg,14,1.0
403,061983.jpg,14,2.0
404,072895.jpg,14,0.0
405,089654.jpg,14,0.0
406,090091.jpg,14,2.0
407,092140.jpg,14,2.0
408,095972.jpg,14,0.0
409,097096.jpg,14,0.0
410,106860.jpg,14,2.0
411,107555.jpg,14,0.0
412,115937.jpg,14,0.0
413,116482.jpg,14,0.0
414,118439.jpg,14,0.0
415,119408.jpg,14,0.0
416,131714.jpg,14,0.0
417,132326.jpg,14,0.0
418,134242.jpg,14,0.0
419,136128.jpg,14,0.0
420,000115.jpg,15,1.0
421,001036.jpg,15,0.0
422,013553.jpg,15,0.0
423,016314.jpg,15,2.0
424,026426.jpg,15,0.0
425,044498.jpg,15,1.0
426,045446.jpg,15,0.0
427,046960.jpg,15,2.0
428,053794.jpg,15,1.0
429,057093.jpg,15,1.0
430,057398.jpg,15,1.0
431,061288.jpg,15,0.0
432,063628.jpg,15,0.0
433,064694.jpg,15,2.0
434,073503.jpg,15,0.0
435,075197.jpg,15,2.0
436,076273.jpg,15,0.0
437,084827.jpg,15,2.0
438,100991.jpg,15,0.0
439,104418.jpg,15,0.0
440,107898.jpg,15,0.0
441,111766.jpg,15,0.0
442,119647.jpg,15,0.0
443,122783.jpg,15,0.0
444,127622.jpg,15,0.0
445,137884.jpg,15,0.0
446,139682.jpg,15,0.0
447,155835.jpg,15,0.0
448,000126.jpg,16,0.0
449,001705.jpg,16,2.0
450,003636.jpg,16,0.0
451,011240.jpg,16,2.0
452,014409.jpg,16,1.0
453,015067.jpg,16,0.0
454,015095.jpg,16,0.0
455,021298.jpg,16,1.0
456,024466.jpg,16,1.0
457,027607.jpg,16,0.0
458,045178.jpg,16,1.0
459,049160.jpg,16,2.0
460,052487.jpg,16,1.0
461,060388.jpg,16,2.0
462,060521.jpg,16,2.0
463,065679.jpg,16,0.0
464,069777.jpg,16,0.0
465,083342.jpg,16,0.0
466,111756.jpg,16,0.0
467,114163.jpg,16,0.0
468,118921.jpg,16,0.0
469,119577.jpg,16,0.0
470,122731.jpg,16,0.0
471,124230.jpg,16,0.0
472,130233.jpg,16,0.0
473,137821.jpg,16,0.0
474,147157.jpg,16,0.0
475,148340.jpg,16,0.0
476,000129.jpg,17,2.0
477,003668.jpg,17,2.0
478,012332.jpg,17,1.0
479,020035.jpg,17,2.0
480,020167.jpg,17,1.0
481,024490.jpg,17,1.0
482,028224.jpg,17,2.0
483,030660.jpg,17,2.0
484,030801.jpg,17,1.0
485,037220.jpg,17,0.0
486,042881.jpg,17,1.0
487,050516.jpg,17,0.0
488,057820.jpg,17,0.0
489,060259.jpg,17,0.0
490,064256.jpg,17,0.0
491,067303.jpg,17,0.0
492,068303.jpg,17,0.0
493,074968.jpg,17,0.0
494,079108.jpg,17,0.0
495,091134.jpg,17,0.0
496,094794.jpg,17,0.0
497,103090.jpg,17,0.0
498,111500.jpg,17,0.0
499,126984.jpg,17,0.0
500,133676.jpg,17,0.0
501,144753.jpg,17,0.0
502,148251.jpg,17,0.0
503,151336.jpg,17,0.0
504,000135.jpg,18,2.0
505,000294.jpg,18,2.0
506,007536.jpg,18,1.0
507,038995.jpg,18,1.0
508,043961.jpg,18,2.0
509,061121.jpg,18,2.0
510,071245.jpg,18,1.0
511,075913.jpg,18,1.0
512,080864.jpg,18,0.0
513,087616.jpg,18,2.0
514,092818.jpg,18,0.0
515,098463.jpg,18,1.0
516,101870.jpg,18,0.0
517,103484.jpg,18,0.0
518,103507.jpg,18,0.0
519,105154.jpg,18,0.0
520,110946.jpg,18,0.0
521,111564.jpg,18,0.0
522,115031.jpg,18,0.0
523,118814.jpg,18,0.0
524,121303.jpg,18,0.0
525,123409.jpg,18,0.0
526,124979.jpg,18,0.0
527,140628.jpg,18,0.0
528,141456.jpg,18,0.0
529,141800.jpg,18,0.0
530,143120.jpg,18,0.0
531,144413.jpg,18,0.0
532,000142.jpg,19,2.0
533,014553.jpg,19,2.0
534,022350.jpg,19,0.0
535,023009.jpg,19,1.0
536,032087.jpg,19,2.0
537,038015.jpg,19,2.0
538,040634.jpg,19,2.0
539,066310.jpg,19,1.0
540,067422.jpg,19,1.0
541,075374.jpg,19,1.0
542,078675.jpg,19,0.0
543,102984.jpg,19,1.0
544,107398.jpg,19,0.0
545,110175.jpg,19,0.0
546,115433.jpg,19,0.0
547,117374.jpg,19,0.0
548,121936.jpg,19,0.0
549,123493.jpg,19,0.0
550,129845.jpg,19,0.0
551,129962.jpg,19,0.0
552,140122.jpg,19,0.0
553,142538.jpg,19,0.0
554,143234.jpg,19,0.0
555,144918.jpg,19,0.0
556,150197.jpg,19,0.0
557,156449.jpg,19,0.0
558,157595.jpg,19,0.0
559,160831.jpg,19,0.0
560,000143.jpg,20,1.0
561,002326.jpg,20,2.0
562,036327.jpg,20,1.0
563,039647.jpg,20,1.0
564,040578.jpg,20,0.0
565,044900.jpg,20,1.0
566,054077.jpg,20,1.0
567,056750.jpg,20,2.0
568,061905.jpg,20,2.0
569,068749.jpg,20,0.0
570,080146.jpg,20,0.0
571,083163.jpg,20,0.0
572,086650.jpg,20,2.0
573,087621.jpg,20,2.0
574,093127.jpg,20,0.0
575,109832.jpg,20,0.0
576,112326.jpg,20,0.0
577,118756.jpg,20,0.0
578,122395.jpg,20,0.0
579,122482.jpg,20,0.0
580,123020.jpg,20,0.0
581,125726.jpg,20,0.0
582,126248.jpg,20,0.0
583,131167.jpg,20,0.0
584,133770.jpg,20,0.0
585,142575.jpg,20,0.0
586,144054.jpg,20,0.0
587,148620.jpg,20,0.0
588,000150.jpg,21,1.0
589,014728.jpg,21,0.0
590,020603.jpg,21,1.0
591,031324.jpg,21,1.0
592,031712.jpg,21,1.0
593,050675.jpg,21,2.0
594,054819.jpg,21,0.0
595,056096.jpg,21,1.0
596,056873.jpg,21,0.0
597,061257.jpg,21,2.0
598,071277.jpg,21,0.0
599,081963.jpg,21,0.0
600,085304.jpg,21,2.0
601,085859.jpg,21,0.0
602,088764.jpg,21,2.0
603,091249.jpg,21,0.0
604,096607.jpg,21,0.0
605,105836.jpg,21,2.0
606,116901.jpg,21,0.0
607,118411.jpg,21,0.0
608,121569.jpg,21,0.0
609,121886.jpg,21,0.0
610,123613.jpg,21,0.0
611,124276.jpg,21,0.0
612,124957.jpg,21,0.0
613,153211.jpg,21,0.0
614,155085.jpg,21,0.0
615,156390.jpg,21,0.0
616,000160.jpg,22,2.0
617,005445.jpg,22,2.0
618,012303.jpg,22,0.0
619,013153.jpg,22,2.0
620,014674.jpg,22,1.0
621,022715.jpg,22,2.0
622,023461.jpg,22,1.0
623,037104.jpg,22,2.0
624,046864.jpg,22,0.0
625,052594.jpg,22,1.0
626,057419.jpg,22,0.0
627,083840.jpg,22,0.0
628,094978.jpg,22,1.0
629,102029.jpg,22,1.0
630,104829.jpg,22,0.0
631,107263.jpg,22,0.0
632,107402.jpg,22,0.0
633,109402.jpg,22,0.0
634,113004.jpg,22,0.0
635,114349.jpg,22,0.0
636,124443.jpg,22,0.0
637,129344.jpg,22,0.0
638,136535.jpg,22,0.0
639,139782.jpg,22,0.0
640,140244.jpg,22,0.0
641,145574.jpg,22,0.0
642,150830.jpg,22,0.0
643,153772.jpg,22,0.0
644,000171.jpg,23,1.0
645,013908.jpg,23,1.0
646,014387.jpg,23,1.0
647,017635.jpg,23,0.0
648,030021.jpg,23,1.0
649,031013.jpg,23,2.0
650,041648.jpg,23,0.0
651,051323.jpg,23,0.0
652,060385.jpg,23,1.0
653,066051.jpg,23,2.0
654,066619.jpg,23,0.0
655,077301.jpg,23,2.0
656,092232.jpg,23,2.0
657,096664.jpg,23,2.0
658,098485.jpg,23,0.0
659,101612.jpg,23,0.0
660,106750.jpg,23,0.0
661,108302.jpg,23,0.0
662,109237.jpg,23,0.0
663,118741.jpg,23,0.0
664,120999.jpg,23,0.0
665,124505.jpg,23,0.0
666,124670.jpg,23,0.0
667,137171.jpg,23,0.0
668,142958.jpg,23,0.0
669,145783.jpg,23,0.0
670,153153.jpg,23,0.0
671,154563.jpg,23,0.0
672,000181.jpg,24,1.0
673,005039.jpg,24,2.0
674,010910.jpg,24,1.0
675,013192.jpg,24,2.0
676,027289.jpg,24,2.0
677,039454.jpg,24,2.0
678,055492.jpg,24,2.0
679,059948.jpg,24,1.0
680,060530.jpg,24,1.0
681,073768.jpg,24,1.0
682,076088.jpg,24,0.0
683,081785.jpg,24,0.0
684,084648.jpg,24,0.0
685,086370.jpg,24,0.0
686,089008.jpg,24,0.0
687,089850.jpg,24,0.0
688,098318.jpg,24,0.0
689,100956.jpg,24,0.0
690,108623.jpg,24,0.0
691,110357.jpg,24,0.0
692,117000.jpg,24,0.0
693,117002.jpg,24,0.0
694,119086.jpg,24,0.0
695,122197.jpg,24,0.0
696,124704.jpg,24,0.0
697,136502.jpg,24,0.0
698,138911.jpg,24,0.0
699,143105.jpg,24,0.0
700,000200.jpg,25,0.0
701,002781.jpg,25,0.0
702,005617.jpg,25,2.0
703,005860.jpg,25,1.0
704,010396.jpg,25,0.0
705,012972.jpg,25,1.0
706,024746.jpg,25,1.0
707,027676.jpg,25,0.0
708,028855.jpg,25,2.0
709,030824.jpg,25,0.0
710,039335.jpg,25,0.0
711,057430.jpg,25,2.0
712,057850.jpg,25,1.0
713,068059.jpg,25,1.0
714,068236.jpg,25,2.0
715,083486.jpg,25,2.0
716,099893.jpg,25,0.0
717,107276.jpg,25,0.0
718,107407.jpg,25,0.0
719,117147.jpg,25,0.0
720,129584.jpg,25,0.0
721,129615.jpg,25,0.0
722,141669.jpg,25,0.0
723,142638.jpg,25,0.0
724,147070.jpg,25,0.0
725,148187.jpg,25,0.0
726,150567.jpg,25,0.0
727,152497.jpg,25,0.0
728,000203.jpg,26,1.0
729,008888.jpg,26,1.0
730,009952.jpg,26,1.0
731,017139.jpg,26,2.0
732,023550.jpg,26,1.0
733,028620.jpg,26,1.0
734,028801.jpg,26,0.0
735,033409.jpg,26,0.0
736,036379.jpg,26,2.0
737,037988.jpg,26,2.0
738,038810.jpg,26,2.0
739,043707.jpg,26,2.0
740,049480.jpg,26,0.0
741,050447.jpg,26,0.0
742,055553.jpg,26,0.0
743,057753.jpg,26,0.0
744,059657.jpg,26,0.0
745,068522.jpg,26,0.0
746,086641.jpg,26,0.0
747,087798.jpg,26,0.0
748,091907.jpg,26,0.0
749,097393.jpg,26,0.0
750,098924.jpg,26,0.0
751,100935.jpg,26,0.0
752,105848.jpg,26,0.0
753,128662.jpg,26,0.0
754,134053.jpg,26,0.0
755,134561.jpg,26,0.0
756,000205.jpg,27,2.0
757,006524.jpg,27,0.0
758,007410.jpg,27,0.0
759,011183.jpg,27,0.0
760,012734.jpg,27,2.0
761,018819.jpg,27,1.0
762,023049.jpg,27,1.0
763,032793.jpg,27,0.0
764,037796.jpg,27,1.0
765,050881.jpg,27,1.0
766,051816.jpg,27,2.0
767,063085.jpg,27,2.0
768,069288.jpg,27,2.0
769,075681.jpg,27,0.0
770,081712.jpg,27,0.0
771,083349.jpg,27,1.0
772,092668.jpg,27,0.0
773,094152.jpg,27,0.0
774,095130.jpg,27,0.0
775,099023.jpg,27,0.0
776,100159.jpg,27,0.0
777,100682.jpg,27,0.0
778,109960.jpg,27,0.0
779,112379.jpg,27,0.0
780,117164.jpg,27,0.0
781,121728.jpg,27,0.0
782,130851.jpg,27,0.0
783,136441.jpg,27,0.0
784,000211.jpg,28,0.0
785,005111.jpg,28,2.0
786,007680.jpg,28,1.0
787,023379.jpg,28,0.0
788,025750.jpg,28,2.0
789,030751.jpg,28,1.0
790,031037.jpg,28,0.0
791,034257.jpg,28,2.0
792,036251.jpg,28,0.0
793,050274.jpg,28,1.0
794,055073.jpg,28,1.0
795,080979.jpg,28,0.0
796,087710.jpg,28,1.0
797,093422.jpg,28,2.0
798,095529.jpg,28,0.0
799,095812.jpg,28,2.0
800,103502.jpg,28,0.0
801,105193.jpg,28,0.0
802,106164.jpg,28,0.0
803,108858.jpg,28,0.0
804,110654.jpg,28,0.0
805,115459.jpg,28,0.0
806,115639.jpg,28,0.0
807,119290.jpg,28,0.0
808,121094.jpg,28,0.0
809,133853.jpg,28,0.0
810,134035.jpg,28,0.0
811,159821.jpg,28,0.0
812,000212.jpg,29,1.0
813,000651.jpg,29,2.0
814,007916.jpg,29,0.0
815,008983.jpg,29,2.0
816,010505.jpg,29,0.0
817,015990.jpg,29,0.0
818,024897.jpg,29,2.0
819,026294.jpg,29,1.0
820,031207.jpg,29,0.0
821,032092.jpg,29,0.0
822,043014.jpg,29,1.0
823,050979.jpg,29,0.0
824,051117.jpg,29,1.0
825,051792.jpg,29,1.0
826,052744.jpg,29,2.0
827,057098.jpg,29,2.0
828,059848.jpg,29,0.0
829,062362.jpg,29,0.0
830,063899.jpg,29,0.0
831,070001.jpg,29,0.0
832,070427.jpg,29,0.0
833,083786.jpg,29,0.0
834,084490.jpg,29,0.0
835,108610.jpg,29,0.0
836,120019.jpg,29,0.0
837,124604.jpg,29,0.0
838,138746.jpg,29,0.0
839,144231.jpg,29,0.0
840,000214.jpg,30,1.0
841,003503.jpg,30,1.0
842,019151.jpg,30,0.0
843,019624.jpg,30,2.0
844,029186.jpg,30,2.0
845,032146.jpg,30,0.0
846,033770.jpg,30,2.0
847,036238.jpg,30,2.0
848,040072.jpg,30,2.0
849,042818.jpg,30,1.0
850,043635.jpg,30,0.0
851,049463.jpg,30,1.0
852,051703.jpg,30,1.0
853,053133.jpg,30,0.0
854,060819.jpg,30,0.0
855,074583.jpg,30,0.0
856,082390.jpg,30,0.0
857,083665.jpg,30,0.0
858,084902.jpg,30,0.0
859,088922.jpg,30,0.0
860,093768.jpg,30,0.0
861,094651.jpg,30,0.0
862,096823.jpg,30,0.0
863,122178.jpg,30,0.0
864,135567.jpg,30,0.0
865,151030.jpg,30,0.0
866,152814.jpg,30,0.0
867,158457.jpg,30,0.0
868,000242.jpg,31,0.0
869,001201.jpg,31,1.0
870,003541.jpg,31,0.0
871,013631.jpg,31,2.0
872,019894.jpg,31,0.0
873,029354.jpg,31,1.0
874,042057.jpg,31,2.0
875,045729.jpg,31,1.0
876,046644.jpg,31,2.0
877,048177.jpg,31,0.0
878,049656.jpg,31,0.0
879,062960.jpg,31,2.0
880,065145.jpg,31,2.0
881,074688.jpg,31,1.0
882,075281.jpg,31,0.0
883,075888.jpg,31,1.0
884,079373.jpg,31,0.0
885,084624.jpg,31,0.0
886,100014.jpg,31,0.0
887,105877.jpg,31,0.0
888,108120.jpg,31,0.0
889,119573.jpg,31,0.0
890,126345.jpg,31,0.0
891,129682.jpg,31,0.0
892,135473.jpg,31,0.0
893,152846.jpg,31,0.0
894,156315.jpg,31,0.0
895,159763.jpg,31,0.0
896,000245.jpg,32,2.0
897,007879.jpg,32,0.0
898,009001.jpg,32,0.0
899,042793.jpg,32,2.0
900,043516.jpg,32,0.0
901,049949.jpg,32,1.0
902,050096.jpg,32,0.0
903,051484.jpg,32,1.0
904,059158.jpg,32,2.0
905,060148.jpg,32,2.0
906,064006.jpg,32,1.0
907,070314.jpg,32,0.0
908,072660.jpg,32,0.0
909,081521.jpg,32,2.0
910,091313.jpg,32,1.0
911,095873.jpg,32,1.0
912,104892.jpg,32,0.0
913,105128.jpg,32,0.0
914,116937.jpg,32,0.0
915,119552.jpg,32,0.0
916,121957.jpg,32,0.0
917,124362.jpg,32,0.0
918,128810.jpg,32,0.0
919,138305.jpg,32,0.0
920,147668.jpg,32,0.0
921,149513.jpg,32,0.0
922,150915.jpg,32,0.0
923,154589.jpg,32,0.0
924,000251.jpg,33,0.0
925,008909.jpg,33,2.0
926,018282.jpg,33,1.0
927,024781.jpg,33,0.0
928,025084.jpg,33,1.0
929,028808.jpg,33,1.0
930,032896.jpg,33,1.0
931,033405.jpg,33,1.0
