,name,new_id,class
150,000007.jpg,5,1.0
151,008201.jpg,5,1.0
152,013638.jpg,5,2.0
153,015336.jpg,5,0.0
154,025883.jpg,5,0.0
155,033472.jpg,5,0.0
156,043155.jpg,5,1.0
157,043521.jpg,5,2.0
158,045445.jpg,5,1.0
159,046906.jpg,5,2.0
160,048660.jpg,5,2.0
161,051555.jpg,5,1.0
162,052825.jpg,5,0.0
163,055710.jpg,5,0.0
164,075810.jpg,5,0.0
165,077311.jpg,5,0.0
166,082872.jpg,5,0.0
167,087912.jpg,5,0.0
168,096904.jpg,5,0.0
169,107670.jpg,5,0.0
170,109848.jpg,5,0.0
171,111336.jpg,5,0.0
172,125326.jpg,5,0.0
173,133901.jpg,5,0.0
174,134269.jpg,5,0.0
175,136162.jpg,5,0.0
176,152915.jpg,5,0.0
177,156407.jpg,5,0.0
178,158927.jpg,5,0.0
179,162244.jpg,5,0.0
180,000008.jpg,6,1.0
181,004806.jpg,6,2.0
182,019010.jpg,6,0.0
183,021177.jpg,6,1.0
184,038160.jpg,6,2.0
185,047098.jpg,6,0.0
186,055280.jpg,6,1.0
187,057503.jpg,6,2.0
188,063975.jpg,6,0.0
189,070510.jpg,6,0.0
190,074995.jpg,6,0.0
191,079796.jpg,6,2.0
192,090634.jpg,6,1.0
193,092070.jpg,6,1.0
194,107068.jpg,6,0.0
195,108513.jpg,6,0.0
196,112474.jpg,6,0.0
197,114769.jpg,6,0.0
198,120293.jpg,6,0.0
199,134062.jpg,6,0.0
200,135144.jpg,6,0.0
201,135319.jpg,6,0.0
202,136231.jpg,6,0.0
203,137531.jpg,6,0.0
204,151879.jpg,6,0.0
205,152417.jpg,6,0.0
206,153620.jpg,6,0.0
207,154615.jpg,6,0.0
208,154835.jpg,6,0.0
209,157036.jpg,6,0.0
210,000009.jpg,7,2.0
211,019015.jpg,7,2.0
212,028776.jpg,7,1.0
213,029414.jpg,7,2.0
214,031176.jpg,7,1.0
215,033152.jpg,7,0.0
216,057124.jpg,7,1.0
217,064398.jpg,7,0.0
218,067339.jpg,7,1.0
219,074300.jpg,7,2.0
220,074632.jpg,7,1.0
221,076594.jpg,7,0.0
222,081397.jpg,7,0.0
223,082025.jpg,7,0.0
224,082790.jpg,7,0.0
225,087059.jpg,7,0.0
226,087763.jpg,7,0.0
227,092200.jpg,7,0.0
228,095869.jpg,7,0.0
229,101345.jpg,7,0.0
230,103956.jpg,7,0.0
231,105006.jpg,7,0.0
232,108096.jpg,7,0.0
233,114001.jpg,7,0.0
234,119434.jpg,7,0.0
235,122686.jpg,7,0.0
236,129563.jpg,7,0.0
237,135616.jpg,7,0.0
238,142296.jpg,7,0.0
239,142670.jpg,7,0.0
240,000014.jpg,8,1.0
241,017571.jpg,8,2.0
242,018112.jpg,8,2.0
243,021573.jpg,8,2.0
244,029951.jpg,8,0.0
245,034228.jpg,8,0.0
246,039306.jpg,8,1.0
247,039909.jpg,8,0.0
248,042132.jpg,8,2.0
249,047110.jpg,8,0.0
250,062181.jpg,8,1.0
251,064893.jpg,8,1.0
252,065037.jpg,8,1.0
253,082008.jpg,8,0.0
254,082965.jpg,8,0.0
255,086282.jpg,8,0.0
256,093582.jpg,8,0.0
257,099742.jpg,8,0.0
258,109420.jpg,8,0.0
259,111533.jpg,8,0.0
260,118894.jpg,8,0.0
261,122048.jpg,8,0.0
262,123134.jpg,8,0.0
263,123696.jpg,8,0.0
264,125123.jpg,8,0.0
265,129035.jpg,8,0.0
266,150331.jpg,8,0.0
267,151972.jpg,8,0.0
268,157010.jpg,8,0.0
269,157327.jpg,8,0.0
270,000015.jpg,9,2.0
271,003428.jpg,9,0.0
272,011370.jpg,9,0.0
273,014228.jpg,9,1.0
274,018547.jpg,9,1.0
275,026211.jpg,9,0.0
276,027527.jpg,9,1.0
277,030656.jpg,9,0.0
278,033589.jpg,9,1.0
279,033621.jpg,9,1.0
280,041379.jpg,9,0.0
281,041588.jpg,9,0.0
282,065014.jpg,9,2.0
283,071426.jpg,9,0.0
284,072071.jpg,9,0.0
285,082445.jpg,9,2.0
286,083477.jpg,9,2.0
287,096798.jpg,9,0.0
288,099039.jpg,9,0.0
289,101030.jpg,9,0.0
290,112163.jpg,9,0.0
291,113796.jpg,9,0.0
292,117943.jpg,9,0.0
293,118601.jpg,9,0.0
294,120447.jpg,9,0.0
295,146865.jpg,9,0.0
296,152099.jpg,9,0.0
297,154387.jpg,9,0.0
298,156980.jpg,9,0.0
299,158182.jpg,9,0.0
300,000016.jpg,10,1.0
301,004318.jpg,10,1.0
302,010102.jpg,10,2.0
303,016774.jpg,10,1.0
304,022641.jpg,10,2.0
305,026804.jpg,10,2.0
306,034776.jpg,10,2.0
307,036102.jpg,10,1.0
308,037226.jpg,10,1.0
309,039409.jpg,10,0.0
310,070164.jpg,10,0.0
311,076907.jpg,10,0.0
312,078225.jpg,10,0.0
313,096685.jpg,10,0.0
314,099998.jpg,10,0.0
315,100270.jpg,10,0.0
316,101391.jpg,10,0.0
317,110003.jpg,10,0.0
318,112636.jpg,10,0.0
319,114959.jpg,10,0.0
320,118259.jpg,10,0.0
321,131431.jpg,10,0.0
322,135813.jpg,10,0.0
323,144280.jpg,10,0.0
324,145873.jpg,10,0.0
325,156311.jpg,10,0.0
326,157960.jpg,10,0.0
327,159834.jpg,10,0.0
328,160800.jpg,10,0.0
329,162377.jpg,10,0.0
330,000018.jpg,11,1.0
331,002755.jpg,11,1.0
332,018911.jpg,11,1.0
333,031541.jpg,11,2.0
334,035434.jpg,11,0.0
335,036475.jpg,11,2.0
336,047997.jpg,11,1.0
337,052600.jpg,11,2.0
338,062906.jpg,11,1.0
339,075089.jpg,11,2.0
340,077536.jpg,11,0.0
341,084860.jpg,11,0.0
342,093772.jpg,11,0.0
343,096551.jpg,11,0.0
344,100132.jpg,11,0.0
345,104762.jpg,11,0.0
346,107967.jpg,11,0.0
347,109104.jpg,11,0.0
348,109187.jpg,11,0.0
349,111466.jpg,11,0.0
350,116209.jpg,11,0.0
351,124196.jpg,11,0.0
352,128186.jpg,11,0.0
353,136969.jpg,11,0.0
354,137853.jpg,11,0.0
355,139698.jpg,11,0.0
356,142880.jpg,11,0.0
357,145749.jpg,11,0.0
358,151816.jpg,11,0.0
359,157303.jpg,11,0.0
360,000022.jpg,12,2.0
361,005016.jpg,12,0.0
362,005232.jpg,12,0.0
363,009572.jpg,12,1.0
364,014345.jpg,12,2.0
365,022827.jpg,12,1.0
366,033042.jpg,12,0.0
367,034767.jpg,12,0.0
368,038326.jpg,12,2.0
369,060278.jpg,12,0.0
370,060873.jpg,12,0.0
371,067153.jpg,12,1.0
372,070557.jpg,12,2.0
373,079216.jpg,12,0.0
374,092289.jpg,12,0.0
375,092811.jpg,12,1.0
376,094195.jpg,12,0.0
377,097897.jpg,12,1.0
378,105181.jpg,12,0.0
379,107712.jpg,12,0.0
380,108982.jpg,12,0.0
381,112129.jpg,12,0.0
382,112165.jpg,12,0.0
383,112548.jpg,12,0.0
384,113364.jpg,12,0.0
385,131836.jpg,12,0.0
386,133878.jpg,12,0.0
387,145979.jpg,12,0.0
388,162229.jpg,12,0.0
389,162647.jpg,12,0.0
390,000024.jpg,13,0.0
391,016890.jpg,13,0.0
392,018377.jpg,13,2.0
393,018424.jpg,13,1.0
394,026539.jpg,13,2.0
395,032843.jpg,13,1.0
396,035550.jpg,13,1.0
397,038732.jpg,13,0.0
398,048303.jpg,13,2.0
399,049517.jpg,13,1.0
400,055683.jpg,13,2.0
401,064189.jpg,13,0.0
402,068937.jpg,13,0.0
403,076152.jpg,13,1.0
404,082621.jpg,13,0.0
405,096181.jpg,13,0.0
406,099341.jpg,13,0.0
407,110493.jpg,13,0.0
408,116348.jpg,13,0.0
409,119260.jpg,13,0.0
410,121738.jpg,13,0.0
411,122876.jpg,13,0.0
412,135653.jpg,13,0.0
413,136558.jpg,13,0.0
414,138103.jpg,13,0.0
415,147756.jpg,13,0.0
416,149531.jpg,13,0.0
417,154231.jpg,13,0.0
418,155041.jpg,13,0.0
419,158646.jpg,13,0.0
420,000028.jpg,14,0.0
421,000499.jpg,14,1.0
422,009084.jpg,14,1.0
423,017807.jpg,14,0.0
424,030287.jpg,14,1.0
425,031230.jpg,14,2.0
426,040059.jpg,14,0.0
427,042409.jpg,14,2.0
428,044711.jpg,14,0.0
429,050028.jpg,14,0.0
430,057051.jpg,14,2.0
431,063407.jpg,14,0.0
432,064180.jpg,14,2.0
433,084849.jpg,14,1.0
434,087108.jpg,14,0.0
435,087476.jpg,14,1.0
436,087971.jpg,14,0.0
437,102399.jpg,14,0.0
438,105293.jpg,14,0.0
439,106561.jpg,14,0.0
440,111400.jpg,14,0.0
441,113559.jpg,14,0.0
442,114414.jpg,14,0.0
443,124162.jpg,14,0.0
444,128828.jpg,14,0.0
445,130111.jpg,14,0.0
446,134614.jpg,14,0.0
447,155753.jpg,14,0.0
448,158469.jpg,14,0.0
449,162113.jpg,14,0.0
450,000034.jpg,15,2.0
451,003843.jpg,15,1.0
452,030727.jpg,15,1.0
453,033449.jpg,15,1.0
454,035058.jpg,15,2.0
455,040079.jpg,15,0.0
456,040512.jpg,15,0.0
457,058112.jpg,15,1.0
458,058145.jpg,15,0.0
459,058306.jpg,15,1.0
460,058346.jpg,15,0.0
461,066128.jpg,15,2.0
462,069662.jpg,15,2.0
463,071209.jpg,15,0.0
464,072585.jpg,15,0.0
465,076250.jpg,15,0.0
466,082895.jpg,15,0.0
467,086609.jpg,15,0.0
468,092035.jpg,15,0.0
469,092728.jpg,15,0.0
470,098661.jpg,15,0.0
471,098903.jpg,15,0.0
472,107782.jpg,15,0.0
473,112615.jpg,15,0.0
474,120868.jpg,15,0.0
475,131108.jpg,15,0.0
476,139617.jpg,15,0.0
477,142192.jpg,15,0.0
478,145904.jpg,15,0.0
479,155328.jpg,15,0.0
480,000035.jpg,16,0.0
481,010696.jpg,16,1.0
482,015066.jpg,16,2.0
483,020006.jpg,16,1.0
484,020028.jpg,16,1.0
485,022437.jpg,16,2.0
486,022675.jpg,16,1.0
487,025118.jpg,16,0.0
488,029247.jpg,16,0.0
489,029804.jpg,16,2.0
490,032037.jpg,16,0.0
491,045226.jpg,16,1.0
492,053203.jpg,16,0.0
493,062937.jpg,16,0.0
494,063762.jpg,16,2.0
495,069924.jpg,16,0.0
496,071802.jpg,16,0.0
497,078119.jpg,16,0.0
498,080917.jpg,16,0.0
499,091250.jpg,16,0.0
500,092720.jpg,16,0.0
501,117709.jpg,16,0.0
502,118429.jpg,16,0.0
503,137188.jpg,16,0.0
504,137436.jpg,16,0.0
505,141495.jpg,16,0.0
506,143176.jpg,16,0.0
507,151754.jpg,16,0.0
508,152144.jpg,16,0.0
509,155097.jpg,16,0.0
510,000036.jpg,17,1.0
511,000529.jpg,17,0.0
512,000784.jpg,17,0.0
513,016190.jpg,17,2.0
514,016358.jpg,17,2.0
515,019985.jpg,17,1.0
516,022730.jpg,17,0.0
517,027461.jpg,17,2.0
518,032566.jpg,17,0.0
519,047635.jpg,17,0.0
520,050210.jpg,17,1.0
521,050886.jpg,17,2.0
522,063220.jpg,17,0.0
523,082841.jpg,17,0.0
524,083870.jpg,17,1.0
525,086157.jpg,17,1.0
526,091815.jpg,17,0.0
527,092953.jpg,17,0.0
528,094867.jpg,17,0.0
529,119447.jpg,17,0.0
530,125909.jpg,17,0.0
531,127139.jpg,17,0.0
532,127569.jpg,17,0.0
533,138383.jpg,17,0.0
534,139339.jpg,17,0.0
535,145071.jpg,17,0.0
536,145123.jpg,17,0.0
537,147328.jpg,17,0.0
538,149537.jpg,17,0.0
539,153583.jpg,17,0.0
540,000038.jpg,18,1.0
541,000082.jpg,18,0.0
542,004213.jpg,18,1.0
543,006458.jpg,18,2.0
544,009169.jpg,18,2.0
545,016664.jpg,18,1.0
546,023617.jpg,18,1.0
547,024662.jpg,18,0.0
548,030967.jpg,18,1.0
549,032277.jpg,18,2.0
550,041403.jpg,18,0.0
551,052520.jpg,18,0.0
552,054621.jpg,18,2.0
553,056344.jpg,18,0.0
554,076227.jpg,18,0.0
555,089389.jpg,18,0.0
556,089441.jpg,18,0.0
557,090328.jpg,18,0.0
558,091232.jpg,18,0.0
559,101833.jpg,18,0.0
560,103127.jpg,18,0.0
561,105417.jpg,18,0.0
562,108140.jpg,18,0.0
563,120863.jpg,18,0.0
564,133084.jpg,18,0.0
565,137059.jpg,18,0.0
566,149081.jpg,18,0.0
567,151489.jpg,18,0.0
568,154245.jpg,18,0.0
569,158981.jpg,18,0.0
570,000043.jpg,19,0.0
571,002569.jpg,19,1.0
572,008545.jpg,19,2.0
573,009990.jpg,19,0.0
574,011105.jpg,19,0.0
575,022601.jpg,19,1.0
576,026592.jpg,19,1.0
577,037480.jpg,19,0.0
578,041154.jpg,19,1.0
579,044493.jpg,19,2.0
580,046290.jpg,19,1.0
581,057680.jpg,19,0.0
582,060584.jpg,19,2.0
583,065585.jpg,19,2.0
584,068497.jpg,19,0.0
585,077123.jpg,19,0.0
586,080727.jpg,19,0.0
587,083040.jpg,19,0.0
588,084637.jpg,19,0.0
589,101660.jpg,19,0.0
590,120254.jpg,19,0.0
591,127720.jpg,19,0.0
592,136346.jpg,19,0.0
593,137879.jpg,19,0.0
594,139079.jpg,19,0.0
595,149051.jpg,19,0.0
596,152519.jpg,19,0.0
597,153428.jpg,19,0.0
598,155882.jpg,19,0.0
599,160926.jpg,19,0.0
600,000044.jpg,20,0.0
601,006460.jpg,20,0.0
602,015960.jpg,20,0.0
603,017764.jpg,20,0.0
604,019590.jpg,20,2.0
605,022504.jpg,20,1.0
606,026401.jpg,20,2.0
607,045191.jpg,20,0.0
608,046315.jpg,20,0.0
609,047180.jpg,20,0.0
610,048254.jpg,20,2.0
611,050341.jpg,20,1.0
612,059058.jpg,20,0.0
613,065211.jpg,20,1.0
614,066722.jpg,20,0.0
615,068909.jpg,20,2.0
616,074762.jpg,20,1.0
617,077737.jpg,20,1.0
618,084436.jpg,20,0.0
619,104421.jpg,20,0.0
620,110837.jpg,20,0.0
621,112248.jpg,20,0.0
622,114506.jpg,20,0.0
623,118567.jpg,20,0.0
624,129058.jpg,20,0.0
625,132898.jpg,20,0.0
626,133485.jpg,20,0.0
627,136539.jpg,20,0.0
628,147774.jpg,20,0.0
629,148009.jpg,20,0.0
630,000045.jpg,21,2.0
631,001387.jpg,21,0.0
632,003347.jpg,21,1.0
633,010887.jpg,21,1.0
634,013111.jpg,21,2.0
635,013632.jpg,21,1.0
636,023225.jpg,21,2.0
637,028230.jpg,21,1.0
638,035521.jpg,21,2.0
639,056247.jpg,21,1.0
640,061345.jpg,21,0.0
641,063963.jpg,21,0.0
642,067130.jpg,21,0.0
643,070558.jpg,21,0.0
644,072756.jpg,21,0.0
645,074658.jpg,21,0.0
646,097575.jpg,21,0.0
647,101782.jpg,21,0.0
648,105778.jpg,21,0.0
649,109453.jpg,21,0.0
650,119280.jpg,21,0.0
651,125462.jpg,21,0.0
652,128166.jpg,21,0.0
653,129157.jpg,21,0.0
654,133410.jpg,21,0.0
655,135381.jpg,21,0.0
656,149498.jpg,21,0.0
657,154524.jpg,21,0.0
658,155909.jpg,21,0.0
659,161490.jpg,21,0.0
660,000046.jpg,22,2.0
661,010234.jpg,22,0.0
662,019238.jpg,22,1.0
663,020983.jpg,22,0.0
664,021839.jpg,22,1.0
665,027207.jpg,22,0.0
666,030159.jpg,22,2.0
667,040627.jpg,22,1.0
668,041519.jpg,22,0.0
669,042602.jpg,22,2.0
670,047325.jpg,22,0.0
671,055348.jpg,22,0.0
672,056959.jpg,22,0.0
673,066899.jpg,22,2.0
674,068390.jpg,22,1.0
675,087703.jpg,22,1.0
676,092379.jpg,22,0.0
677,101238.jpg,22,0.0
678,104734.jpg,22,0.0
679,110927.jpg,22,0.0
680,112788.jpg,22,0.0
681,123767.jpg,22,0.0
682,125584.jpg,22,0.0
683,137914.jpg,22,0.0
684,141765.jpg,22,0.0
685,144688.jpg,22,0.0
686,148135.jpg,22,0.0
687,149277.jpg,22,0.0
688,159392.jpg,22,0.0
689,159848.jpg,22,0.0
690,000047.jpg,23,1.0
691,004323.jpg,23,2.0
692,004741.jpg,23,0.0
693,007404.jpg,23,0.0
694,008153.jpg,23,0.0
695,018118.jpg,23,0.0
696,024922.jpg,23,0.0
697,028773.jpg,23,1.0
698,030094.jpg,23,2.0
699,042426.jpg,23,2.0
700,043216.jpg,23,2.0
701,045945.jpg,23,1.0
702,047840.jpg,23,1.0
703,058079.jpg,23,0.0
704,064519.jpg,23,0.0
705,073538.jpg,23,1.0
706,080925.jpg,23,0.0
707,084870.jpg,23,0.0
708,085647.jpg,23,0.0
709,106077.jpg,23,0.0
710,109956.jpg,23,0.0
711,125538.jpg,23,0.0
712,126392.jpg,23,0.0
713,126463.jpg,23,0.0
714,126975.jpg,23,0.0
715,130913.jpg,23,0.0
716,137324.jpg,23,0.0
717,151388.jpg,23,0.0
718,156040.jpg,23,0.0
719,156128.jpg,23,0.0
720,000048.jpg,24,2.0
721,001401.jpg,24,1.0
722,011528.jpg,24,1.0
723,012229.jpg,24,2.0
724,014175.jpg,24,1.0
725,015026.jpg,24,0.0
726,026330.jpg,24,1.0
727,034142.jpg,24,0.0
728,041736.jpg,24,0.0
729,049161.jpg,24,2.0
730,054401.jpg,24,2.0
731,057940.jpg,24,1.0
732,060658.jpg,24,0.0
733,067097.jpg,24,0.0
734,067423.jpg,24,0.0
735,076881.jpg,24,0.0
736,079411.jpg,24,0.0
737,082974.jpg,24,0.0
738,084116.jpg,24,0.0
739,098396.jpg,24,0.0
740,101406.jpg,24,0.0
741,117869.jpg,24,0.0
742,128935.jpg,24,0.0
743,137885.jpg,24,0.0
744,140769.jpg,24,0.0
745,141982.jpg,24,0.0
746,142160.jpg,24,0.0
747,143635.jpg,24,0.0
748,144129.jpg,24,0.0
749,154943.jpg,24,0.0
750,000051.jpg,25,2.0
751,001270.jpg,25,1.0
752,002341.jpg,25,0.0
753,004110.jpg,25,2.0
754,009699.jpg,25,2.0
755,013238.jpg,25,1.0
756,016223.jpg,25,2.0
757,017014.jpg,25,0.0
758,021535.jpg,25,1.0
759,034170.jpg,25,1.0
760,043340.jpg,25,0.0
761,049125.jpg,25,1.0
762,056928.jpg,25,0.0
763,068273.jpg,25,0.0
764,068634.jpg,25,0.0
765,070709.jpg,25,0.0
766,072083.jpg,25,0.0
767,090845.jpg,25,0.0
768,097517.jpg,25,0.0
769,104631.jpg,25,0.0
770,116717.jpg,25,0.0
771,117063.jpg,25,0.0
772,118651.jpg,25,0.0
773,126703.jpg,25,0.0
774,137105.jpg,25,0.0
775,137343.jpg,25,0.0
776,140990.jpg,25,0.0
777,146668.jpg,25,0.0
778,149713.jpg,25,0.0
779,152754.jpg,25,0.0
780,000052.jpg,26,0.0
781,004744.jpg,26,2.0
782,007206.jpg,26,2.0
783,017367.jpg,26,0.0
784,032482.jpg,26,2.0
785,042424.jpg,26,2.0
786,047542.jpg,26,0.0
787,050902.jpg,26,1.0
788,053383.jpg,26,0.0
789,055573.jpg,26,0.0
790,062605.jpg,26,0.0
791,063320.jpg,26,0.0
792,065370.jpg,26,0.0
793,068544.jpg,26,1.0
794,082565.jpg,26,0.0
795,094532.jpg,26,0.0
796,095313.jpg,26,0.0
797,116587.jpg,26,0.0
798,117349.jpg,26,1.0
799,119135.jpg,26,0.0
800,120763.jpg,26,1.0
801,122313.jpg,26,1.0
802,129253.jpg,26,0.0
803,132473.jpg,26,0.0
804,138425.jpg,26,0.0
805,149034.jpg,26,0.0
806,155078.jpg,26,0.0
807,155232.jpg,26,0.0
808,160028.jpg,26,0.0
809,161731.jpg,26,0.0
810,000054.jpg,27,1.0
811,000634.jpg,27,0.0
812,013468.jpg,27,2.0
813,016730.jpg,27,1.0
814,021035.jpg,27,1.0
815,029490.jpg,27,0.0
816,031853.jpg,27,1.0
817,036529.jpg,27,0.0
818,038502.jpg,27,1.0
819,052790.jpg,27,0.0
820,067642.jpg,27,2.0
821,087140.jpg,27,2.0
822,090817.jpg,27,2.0
823,094557.jpg,27,0.0
824,094797.jpg,27,0.0
825,097037.jpg,27,0.0
826,097608.jpg,27,0.0
827,098853.jpg,27,0.0
828,107599.jpg,27,0.0
829,113189.jpg,27,0.0
830,117830.jpg,27,0.0
831,127606.jpg,27,0.0
832,128002.jpg,27,0.0
833,128658.jpg,27,0.0
834,134189.jpg,27,0.0
835,134842.jpg,27,0.0
836,141230.jpg,27,0.0
837,141671.jpg,27,0.0
838,145374.jpg,27,0.0
839,155448.jpg,27,0.0
840,000056.jpg,28,1.0
841,021326.jpg,28,0.0
842,036538.jpg,28,1.0
843,043002.jpg,28,1.0
844,050171.jpg,28,1.0
845,064500.jpg,28,2.0
846,065556.jpg,28,0.0
847,073086.jpg,28,2.0
848,078696.jpg,28,2.0
849,084973.jpg,28,2.0
850,085015.jpg,28,1.0
851,091241.jpg,28,0.0
852,092324.jpg,28,0.0
853,094619.jpg,28,0.0
854,094666.jpg,28,0.0
855,099019.jpg,28,0.0
856,112432.jpg,28,0.0
857,113723.jpg,28,0.0
858,113964.jpg,28,0.0
859,117194.jpg,28,0.0
860,121245.jpg,28,0.0
861,132249.jpg,28,0.0
862,132347.jpg,28,0.0
863,141746.jpg,28,0.0
864,144182.jpg,28,0.0
865,145014.jpg,28,0.0
866,145456.jpg,28,0.0
867,146198.jpg,28,0.0
868,147217.jpg,28,0.0
869,159141.jpg,28,0.0
870,000057.jpg,29,1.0
871,001733.jpg,29,2.0
872,014855.jpg,29,2.0
873,014976.jpg,29,1.0
874,020936.jpg,29,2.0
875,022777.jpg,29,2.0
876,027312.jpg,29,0.0
877,039092.jpg,29,0.0
878,042072.jpg,29,0.0
879,047283.jpg,29,0.0
880,048489.jpg,29,0.0
881,065339.jpg,29,1.0
882,073331.jpg,29,1.0
883,074975.jpg,29,1.0
884,077638.jpg,29,0.0
885,078049.jpg,29,0.0
886,082634.jpg,29,0.0
887,082829.jpg,29,0.0
888,084184.jpg,29,0.0
889,103597.jpg,29,0.0
890,103673.jpg,29,0.0
891,106407.jpg,29,0.0
892,106708.jpg,29,0.0
893,113713.jpg,29,0.0
894,119744.jpg,29,0.0
895,125743.jpg,29,0.0
896,126794.jpg,29,0.0
897,141464.jpg,29,0.0
898,145611.jpg,29,0.0
899,148499.jpg,29,0.0
900,000058.jpg,30,1.0
901,005326.jpg,30,2.0
902,011386.jpg,30,1.0
903,016729.jpg,30,2.0
904,030397.jpg,30,1.0
905,031508.jpg,30,0.0
906,035728.jpg,30,2.0
907,038642.jpg,30,1.0
908,050018.jpg,30,0.0
909,056315.jpg,30,1.0
910,067529.jpg,30,0.0
911,072826.jpg,30,0.0
912,076673.jpg,30,0.0
913,078394.jpg,30,2.0
914,082858.jpg,30,0.0
915,092513.jpg,30,0.0
916,094215.jpg,30,0.0
917,100326.jpg,30,0.0
918,100485.jpg,30,0.0
919,100684.jpg,30,0.0
920,101491.jpg,30,0.0
921,114207.jpg,30,0.0
922,114475.jpg,30,0.0
923,119140.jpg,30,0.0
924,120584.jpg,30,0.0
925,125005.jpg,30,0.0
926,137834.jpg,30,0.0
927,151753.jpg,30,0.0
928,160494.jpg,30,0.0
929,161132.jpg,30,0.0
930,000059.jpg,31,1.0
931,003062.jpg,31,0.0
